product_id,campaign_budget,channels
4620,165276,TV
4621,145090,"Radio, TV, Print"
4622,235494,TV
4623,269842,"Online, TV"
4624,122025,TV
4625,62523,"TV, Print, Outdoor"
4626,203730,"Outdoor, Print, Online"
4627,221912,Social Media
4628,222284,"TV, Outdoor, Print"
4629,349242,"Online, Social Media"
4630,251935,Outdoor
4631,98537,"Print, Social Media, Online"
4632,469558,"Radio, TV"
4633,365296,"TV, Print"
4634,145786,"Outdoor, Radio"
4635,470797,Social Media
4636,496210,"Social Media, Online"
4637,138840,Print
4638,221234,"Radio, Outdoor"
4639,81020,"TV, Online, Radio"
4640,267105,TV
4641,404464,"Outdoor, Print"
4642,456807,"TV, Outdoor, Online"
4643,295363,Online
4644,196707,"Radio, Social Media"
4645,308657,TV
4646,101981,"Outdoor, TV, Print"
4647,425880,"TV, Radio, Social Media"
4648,284312,Outdoor
4649,492094,"Outdoor, TV, Online"
4650,230438,"TV, Social Media, Online"
4651,344094,"Radio, Online"
4652,202969,"Print, Radio, Social Media"
4653,116445,Radio
4654,389628,Social Media
4655,352604,"Radio, Outdoor, Social Media"
4656,401188,"Social Media, TV, Outdoor"
4657,491051,Online
4658,497034,"Radio, TV"
4659,468048,Outdoor
4660,452678,Online
4661,185677,Social Media
4662,260806,"Radio, Print, Social Media"
4663,71058,Online
4664,357891,Outdoor
4665,295720,"TV, Outdoor"
4666,368134,"Print, Social Media, TV"
4667,356369,"Radio, TV, Outdoor"
4668,172364,"Radio, Online, Print"
4669,257478,"Social Media, Radio"
4670,97290,Online
4671,88033,Radio
4672,257020,"Radio, Social Media"
4673,300114,"Outdoor, Social Media"
4674,193449,Social Media
4675,77712,"Radio, Social Media"
4676,347706,"TV, Social Media"
4677,354823,"Outdoor, TV, Radio"
4678,194324,"Online, Print"
4679,50365,"Print, Radio, Outdoor"
4680,336119,Social Media
4681,81734,Outdoor
4682,150541,"Outdoor, Online"
4683,161534,"TV, Radio, Social Media"
4684,168587,"TV, Social Media, Outdoor"
4685,327500,Social Media
4686,85629,"Online, TV"
4687,340371,"Radio, Print, TV"
4688,268159,"Social Media, Radio, Online"
4689,206942,"Radio, Outdoor, Print"
4690,321885,"Print, Radio, Social Media"
4691,443065,Social Media
4692,294782,"Radio, Outdoor, TV"
4693,120254,Social Media
4694,300994,Online
4695,254148,"Outdoor, TV"
4696,473257,"Print, Online, Radio"
4697,317019,"Outdoor, Online, Radio"
4698,65848,"TV, Online, Radio"
4699,104327,Social Media
4700,289584,"TV, Social Media, Outdoor"
4701,407844,"Online, TV"
4702,93023,"TV, Radio, Print"
4703,304447,Outdoor
4704,253679,Radio
4705,213300,"Print, TV, Social Media"
4706,86940,Online
4707,445840,"Radio, TV"
4708,393448,"TV, Online"
4709,464400,"Social Media, Print"
4710,125447,Radio
4711,307604,Outdoor
4712,58674,Radio
4713,129962,"Online, TV"
4714,405074,"Online, Print"
4715,179126,"Outdoor, Social Media"
4716,138762,"Online, TV"
4717,294012,"TV, Online"
4718,344961,"Radio, Social Media, Print"
4719,324656,Social Media
4720,94618,"Print, Outdoor, Social Media"
4721,468679,"Radio, Online"
4722,129738,"Print, TV"
4723,466423,"Social Media, Print, Radio"
4724,267677,"TV, Social Media, Outdoor"
4725,96330,"TV, Radio"
4726,116880,Outdoor
4727,243868,Radio
4728,499116,Online
4729,448635,Print
4730,491104,Radio
4731,254674,TV
4732,355892,"Radio, Print, TV"
4733,283638,Outdoor
4734,63307,"Online, Radio"
4735,113827,Print
4736,178410,"Print, Outdoor"
4737,190903,"TV, Social Media, Outdoor"
4738,362685,"Outdoor, Radio"
4739,374348,Online
4740,252732,Print
4741,220552,"Radio, Social Media"
4742,129690,Outdoor
4743,68424,"TV, Radio"
4744,313405,"Radio, Social Media, TV"
4745,206605,"Radio, Online"
4746,264530,Print
4747,455378,"Print, TV, Radio"
4748,350459,"TV, Radio"
4749,400446,"Outdoor, Radio"
4750,130957,"TV, Radio, Online"
4751,50703,"Social Media, Outdoor"
4752,110891,"Online, Outdoor"
4753,395637,"Print, TV, Online"
4754,249724,"Outdoor, Online, Print"
4755,146259,"Social Media, Radio, Online"
4756,482843,"Social Media, Radio"
4757,269018,"Radio, Outdoor"
4758,216026,"TV, Radio, Social Media"
4759,489717,"TV, Online"
4760,110113,Social Media
4761,319798,TV
4762,387055,Outdoor
4763,473344,Print
4764,425300,"Social Media, TV, Outdoor"
4765,180234,TV
4766,167180,"Outdoor, Print, Social Media"
4767,93952,"Radio, Online, TV"
4768,125339,"Print, Online"
4769,378538,Radio
4770,180162,"Online, Radio, Print"
4771,248845,"TV, Online"
4772,360645,Radio
4773,349228,"Print, Outdoor, Radio"
4774,406921,"Online, Print"
4775,76241,"Online, Print"
4776,307455,"Radio, Online, Print"
4777,451486,"Online, Social Media, Print"
4778,217906,Online
4779,136167,"Social Media, Print"
4780,80971,"TV, Outdoor"
4781,472900,"Print, TV, Outdoor"
4782,51709,"Outdoor, TV"
4783,406403,Social Media
4784,169016,Radio
4785,159100,"Radio, Outdoor"
4786,120893,"Online, Outdoor, TV"
4787,137201,Outdoor
4788,281324,"TV, Outdoor"
4789,443974,Outdoor
4790,215384,"TV, Online, Print"
4791,385504,"Online, TV, Radio"
4792,160994,"Social Media, Radio"
4793,456853,"Radio, TV"
4794,461267,"Social Media, TV"
4795,98715,"Online, Social Media"
4796,427468,Online
4797,365852,Online
4798,227228,"TV, Social Media"
4799,425649,"Outdoor, Radio, Online"
4800,456567,"Print, Radio"
4801,273369,"Print, TV, Radio"
4802,278958,TV
4803,366925,"Print, Radio, TV"
4804,159899,"Online, TV, Social Media"
4805,84556,"Social Media, Outdoor, Print"
4806,287907,"Online, Radio, Social Media"
4807,194181,Social Media
4808,105301,Radio
4809,113057,"Online, Outdoor"
4810,145855,"Outdoor, Radio, Online"
4811,202004,"Social Media, Radio, TV"
4812,246577,Radio
4813,480456,"Outdoor, Print"
4814,268355,"Print, Outdoor"
4815,461032,Print
4816,295813,"Print, Social Media, Outdoor"
4817,121138,"TV, Outdoor"
4818,429319,"TV, Outdoor"
4819,57416,"Radio, Social Media, Outdoor"
4820,303682,Outdoor
4821,203816,"TV, Online"
4822,247207,"Online, Social Media"
4823,408856,"Social Media, Print, Outdoor"
4824,52455,"Online, Social Media"
4825,132049,"Print, Social Media, Radio"
4826,415701,Print
4827,295467,Social Media
4828,166242,"Outdoor, Online, TV"
4829,273992,"Print, Online"
4830,231311,Radio
4831,395915,Radio
4832,390442,"Radio, Online, Print"
4833,258402,"Print, TV, Social Media"
4834,174155,"Outdoor, Radio"
4835,55429,Radio
4836,262659,"TV, Online"
4837,316646,Radio
4838,322455,TV
4839,440590,"Outdoor, Social Media, Print"
4840,260339,"Print, Radio, TV"
4841,374199,Outdoor
4842,107238,TV
4843,393799,"Social Media, Online"
4844,250319,Online
4845,362467,"Radio, TV"
4846,425819,"Online, Social Media, Outdoor"
4847,164293,"Online, Print, Social Media"
4848,349972,"Social Media, TV, Outdoor"
4849,105462,"Social Media, Outdoor"
4850,100237,"TV, Social Media, Outdoor"
4851,177616,"Radio, Outdoor"
4852,108918,"Social Media, Online"
4853,253815,"TV, Online, Outdoor"
4854,440419,"Online, Social Media, Outdoor"
4855,83462,"Radio, Social Media"
4856,213518,"TV, Radio, Outdoor"
4857,143508,Print
4858,256441,"Social Media, Online, Outdoor"
4859,335425,"Print, TV, Social Media"
4860,433827,"Radio, Online"
4861,60589,"Radio, TV"
4862,305681,Social Media
4863,360446,"TV, Radio, Social Media"
4864,110682,"Online, Radio, TV"
4865,471920,Social Media
4866,86427,"TV, Outdoor"
4867,194089,"Print, Social Media, Outdoor"
4868,157329,"Outdoor, Radio, Online"
4869,80510,Outdoor
4870,364994,"Print, Radio, Social Media"
4871,280074,"Online, Outdoor"
4872,242206,"Social Media, Outdoor, Online"
4873,139750,"TV, Print, Radio"
4874,249290,"Print, Outdoor, Radio"
4875,455558,"Outdoor, Radio"
4876,209841,Print
4877,278941,Print
4878,467903,"Print, Outdoor, TV"
4879,361051,"Online, Print"
4880,68836,"Print, Radio"
4881,199566,Outdoor
4882,489373,Outdoor
4883,439331,"Print, Radio"
4884,447209,"Outdoor, Social Media"
4885,470321,"TV, Print"
4886,335099,"Outdoor, Radio, Print"
4887,401129,Online
4888,344081,TV
4889,287778,Social Media
4890,283928,Radio
4891,55837,"Social Media, TV"
4892,154334,Print
4893,63054,Outdoor
4894,252388,TV
4895,374597,Online
4896,472200,"Radio, Outdoor"
4897,56112,"Print, TV"
4898,270812,TV
4899,364932,"Online, Outdoor"
4900,350240,"Online, TV, Social Media"
4901,388798,"Print, Online, Outdoor"
4902,430360,TV
4903,461373,"Print, Outdoor"
4904,131181,"Print, TV, Radio"
4905,479803,Social Media
4906,412636,"TV, Social Media"
4907,454961,"Online, Outdoor"
4908,204458,"Social Media, TV"
4909,499358,"Online, TV, Social Media"
4910,55489,"TV, Online, Social Media"
4911,441812,"Social Media, Radio"
4912,355523,"Social Media, Outdoor"
4913,111999,"Print, TV, Radio"
4914,424065,Outdoor
4915,406965,"Social Media, Print"
4916,292788,Print
4917,335168,"Radio, TV, Outdoor"
4918,107321,"Outdoor, Print, Online"
4919,256137,"TV, Online"
4920,67823,"TV, Print, Social Media"
4921,309762,"Radio, Online"
4922,253281,"Online, TV, Social Media"
4923,88494,"Social Media, Online, TV"
4924,235350,TV
4925,247043,"TV, Online"
4926,381918,"TV, Social Media, Online"
4927,74054,"Outdoor, TV"
4928,326269,Radio
4929,280794,"TV, Radio, Online"
4930,173711,"Social Media, Print"
4931,384986,Print
4932,303330,TV
4933,284150,"Social Media, Print"
4934,478558,TV
4935,416565,"Radio, Outdoor, Online"
4936,142893,Radio
4937,224586,Social Media
4938,348301,"Radio, Outdoor, Online"
4939,297541,"Online, Radio"
4940,243816,"Social Media, Radio"
4941,491600,"Radio, TV, Outdoor"
4942,124668,Social Media
4943,202346,"Outdoor, Print, Online"
4944,228309,Print
4945,80761,"Print, TV"
4946,260576,TV
4947,286066,"Outdoor, Print"
4948,169068,TV
4949,482841,"Print, Social Media, Radio"
4950,290898,"Radio, TV, Online"
4951,311800,Online
4952,452219,"Radio, Outdoor"
4953,173409,"Radio, Social Media, Outdoor"
4954,335386,Social Media
4955,252158,"Radio, Outdoor"
4956,217154,TV
4957,219764,Radio
4958,60814,"TV, Radio"
4959,419505,Radio
4960,313542,"Outdoor, Print, Online"
4961,469698,Outdoor
4962,430459,"Radio, Outdoor"
4963,493200,Social Media
4964,65232,"Print, Outdoor, TV"
4965,341779,"Radio, Outdoor, Print"
4966,479581,"Print, Outdoor"
4967,395834,TV
4968,192775,"Print, Social Media, Online"
4969,100644,"Radio, Outdoor"
4970,350720,"Online, TV, Radio"
4971,346272,Online
4972,181531,"Social Media, Print, Outdoor"
4973,412549,"TV, Online"
4974,334447,"Outdoor, Print, Social Media"
4975,236629,Social Media
4976,259604,"Radio, Social Media"
4977,161473,"Print, Social Media, TV"
4978,292378,Online
4979,275926,"Social Media, Online"
4980,474478,"Print, Social Media, TV"
4981,279192,"Social Media, Radio, Online"
4982,399872,"Radio, TV"
4983,326394,"Online, TV, Radio"
4984,151351,"Radio, TV"
4985,72297,"Outdoor, Print"
4986,365869,Social Media
4987,411057,"TV, Social Media"
4988,443704,"Print, Social Media"
4989,357676,"Online, TV, Radio"
4990,245425,Social Media
4991,271651,Social Media
4992,392158,"Print, Online"
4993,130153,"Online, Social Media"
4994,253718,"TV, Online"
4995,74274,"TV, Outdoor, Radio"
4996,97373,Radio
4997,153857,Online
4998,333520,"Outdoor, Online"
4999,464044,Radio
5000,214218,"Online, Outdoor"
